id,id2,hero,type,level,fateHero,value,hpCoe,atkCoe,pddCoe,mddCoe,skill,dec,nextDec,name
41030122,410304100622,41030,1,8,41006,22,0.18,0,0,0,-1,"获得武松,气血+18%",觉醒至紫色+2 气血+20%,手足之情
41030125,410304100625,41030,1,9,41006,25,0.2,0,0,0,-1,"获得武松,气血+20%",觉醒至橙色 气血+22%,手足之情
41030128,410304100628,41030,1,10,41006,28,0.22,0,0,0,-1,"获得武松,气血+22%",觉醒至橙色+1 气血+24%,手足之情
41030131,410304100631,41030,1,11,41006,31,0.24,0,0,0,-1,"获得武松,气血+24%",觉醒至橙色+2 气血+26%,手足之情
41030134,410304100634,41030,1,12,41006,34,0.26,0,0,0,-1,"获得武松,气血+26%",觉醒至橙色+3 气血+28%,手足之情
41030137,410304100637,41030,1,13,41006,37,0.28,0,0,0,-1,"获得武松,气血+28%",觉醒至红色 气血+30%,手足之情
41030141,410304100641,41030,1,14,41006,41,0.3,0,0,0,-1,"获得武松,气血+30%",-1,手足之情
41030201,410304102301,41030,2,1,41023,1,0,0.05,0,0,-1,"获得西门庆,攻击+5%",觉醒至绿色 攻击+6%,夺妻之仇
41030204,410304102304,41030,2,2,41023,4,0,0.06,0,0,-1,"获得西门庆,攻击+6%",觉醒至绿色+1 攻击+8%,夺妻之仇
41030207,410304102307,41030,2,3,41023,7,0,0.08,0,0,-1,"获得西门庆,攻击+8%",觉醒至蓝色 攻击+10%,夺妻之仇
41030210,410304102310,41030,2,4,41023,10,0,0.1,0,0,-1,"获得西门庆,攻击+10%",觉醒至蓝色+1 攻击+12%,夺妻之仇
41030213,410304102313,41030,2,5,41023,13,0,0.12,0,0,-1,"获得西门庆,攻击+12%",觉醒至蓝色+2 攻击+14%,夺妻之仇
41030216,410304102316,41030,2,6,41023,16,0,0.14,0,0,-1,"获得西门庆,攻击+14%",觉醒至紫色 攻击+16%,夺妻之仇
41030219,410304102319,41030,2,7,41023,19,0,0.16,0,0,-1,"获得西门庆,攻击+16%",觉醒至紫色+1 攻击+18%,夺妻之仇
41030222,410304102322,41030,2,8,41023,22,0,0.18,0,0,-1,"获得西门庆,攻击+18%",觉醒至紫色+2 攻击+20%,夺妻之仇
41030225,410304102325,41030,2,9,41023,25,0,0.2,0,0,-1,"获得西门庆,攻击+20%",觉醒至橙色 攻击+22%,夺妻之仇
41030228,410304102328,41030,2,10,41023,28,0,0.22,0,0,-1,"获得西门庆,攻击+22%",觉醒至橙色+1 攻击+24%,夺妻之仇
41030231,410304102331,41030,2,11,41023,31,0,0.24,0,0,-1,"获得西门庆,攻击+24%",觉醒至橙色+2 攻击+26%,夺妻之仇
41030234,410304102334,41030,2,12,41023,34,0,0.26,0,0,-1,"获得西门庆,攻击+26%",觉醒至橙色+3 攻击+28%,夺妻之仇
41030237,410304102337,41030,2,13,41023,37,0,0.28,0,0,-1,"获得西门庆,攻击+28%",觉醒至红色 攻击+30%,夺妻之仇
41030241,410304102341,41030,2,14,41023,41,0,0.3,0,0,-1,"获得西门庆,攻击+30%",-1,夺妻之仇
41030301,410304102601,41030,3,1,41026,1,0,0,0.05,0.04,-1,"获得潘金莲,防御+5%",觉醒至绿色 防御+6%,爱恨交加
41030304,410304102604,41030,3,2,41026,4,0,0,0.06,0.06,-1,"获得潘金莲,防御+6%",觉醒至绿色+1 防御+8%,爱恨交加
41030307,410304102607,41030,3,3,41026,7,0,0,0.08,0.08,-1,"获得潘金莲,防御+8%",觉醒至蓝色 防御+10%,爱恨交加
41030310,410304102610,41030,3,4,41026,10,0,0,0.1,0.1,-1,"获得潘金莲,防御+10%",觉醒至蓝色+1 防御+12%,爱恨交加
41030313,410304102613,41030,3,5,41026,13,0,0,0.12,0.12,-1,"获得潘金莲,防御+12%",觉醒至蓝色+2 防御+14%,爱恨交加
41030316,410304102616,41030,3,6,41026,16,0,0,0.14,0.14,-1,"获得潘金莲,防御+14%",觉醒至紫色 防御+16%,爱恨交加
41030319,410304102619,41030,3,7,41026,19,0,0,0.16,0.16,-1,"获得潘金莲,防御+16%",觉醒至紫色+1 防御+18%,爱恨交加
41030322,410304102622,41030,3,8,41026,22,0,0,0.18,0.18,-1,"获得潘金莲,防御+18%",觉醒至紫色+2 防御+20%,爱恨交加
41030325,410304102625,41030,3,9,41026,25,0,0,0.2,0.2,-1,"获得潘金莲,防御+20%",觉醒至橙色 防御+22%,爱恨交加
41030328,410304102628,41030,3,10,41026,28,0,0,0.22,0.22,-1,"获得潘金莲,防御+22%",觉醒至橙色+1 防御+24%,爱恨交加
41030331,410304102631,41030,3,11,41026,31,0,0,0.24,0.24,-1,"获得潘金莲,防御+24%",觉醒至橙色+2 防御+26%,爱恨交加
41030334,410304102634,41030,3,12,41026,34,0,0,0.26,0.26,-1,"获得潘金莲,防御+26%",觉醒至橙色+3 防御+28%,爱恨交加
41030337,410304102637,41030,3,13,41026,37,0,0,0.28,0.28,-1,"获得潘金莲,防御+28%",觉醒至红色 防御+30%,爱恨交加
41030341,410304102641,41030,3,14,41026,41,0,0,0.3,0.3,-1,"获得潘金莲,防御+30%",-1,爱恨交加
41030401,410304000001,41030,4,1,-1,1,0.1,0,0,0,-1,气血+10%,气血+10%,骐骥驰骋
41030501,410305000001,41030,5,1,-1,1,0,0.1,0,0,-1,攻击+10%,攻击+10%,了然于胸
41030601,410306000001,41030,6,1,-1,1,0,0.0001,0,0,追魂击|真·追魂击,激活天命，缘分等级+1,激活天命，缘分等级+1,挥戈退日
41031101,410310000101,41031,1,1,1,1,0.05,0,0,0,-1,-1,觉醒至绿色 气血+6%,坑爹的名字啊
41031104,410310000104,41031,1,2,1,4,0.06,0,0,0,-1,-1,觉醒至绿色+1 气血+8%,坑爹的名字啊
41031107,410310000107,41031,1,3,1,7,0.08,0,0,0,-1,-1,觉醒至蓝色 气血+10%,坑爹的名字啊
41031110,410310000110,41031,1,4,1,10,0.1,0,0,0,-1,-1,觉醒至蓝色+1 气血+12%,坑爹的名字啊
41031113,410310000113,41031,1,5,1,13,0.12,0,0,0,-1,-1,觉醒至蓝色+2 气血+14%,坑爹的名字啊
41031116,410310000116,41031,1,6,1,16,0.14,0,0,0,-1,-1,觉醒至紫色 气血+16%,坑爹的名字啊
41031119,410310000119,41031,1,7,1,19,0.16,0,0,0,-1,-1,觉醒至紫色+1 气血+18%,坑爹的名字啊
41031122,410310000122,41031,1,8,1,22,0.18,0,0,0,-1,-1,觉醒至紫色+2 气血+20%,坑爹的名字啊
41031125,410310000125,41031,1,9,1,25,0.2,0,0,0,-1,-1,觉醒至橙色 气血+22%,坑爹的名字啊
41031128,410310000128,41031,1,10,1,28,0.22,0,0,0,-1,-1,觉醒至橙色+1 气血+24%,坑爹的名字啊
41031131,410310000131,41031,1,11,1,31,0.24,0,0,0,-1,-1,觉醒至橙色+2 气血+26%,坑爹的名字啊
41031134,410310000134,41031,1,12,1,34,0.26,0,0,0,-1,-1,觉醒至橙色+3 气血+28%,坑爹的名字啊
41031137,410310000137,41031,1,13,1,37,0.28,0,0,0,-1,-1,觉醒至红色 气血+30%,坑爹的名字啊
41031141,410310000141,41031,1,14,1,41,0.3,0,0,0,-1,-1,-1,坑爹的名字啊
41031201,410310000201,41031,2,1,2,1,0,0.05,0,0,-1,-1,觉醒至绿色 攻击+6%,坑爹的名字啊
41031204,410310000204,41031,2,2,2,4,0,0.06,0,0,-1,-1,觉醒至绿色+1 攻击+8%,坑爹的名字啊
41031207,410310000207,41031,2,3,2,7,0,0.08,0,0,-1,-1,觉醒至蓝色 攻击+10%,坑爹的名字啊
41031210,410310000210,41031,2,4,2,10,0,0.1,0,0,-1,-1,觉醒至蓝色+1 攻击+12%,坑爹的名字啊
41031213,410310000213,41031,2,5,2,13,0,0.12,0,0,-1,-1,觉醒至蓝色+2 攻击+14%,坑爹的名字啊
41031216,410310000216,41031,2,6,2,16,0,0.14,0,0,-1,-1,觉醒至紫色 攻击+16%,坑爹的名字啊
41031219,410310000219,41031,2,7,2,19,0,0.16,0,0,-1,-1,觉醒至紫色+1 攻击+18%,坑爹的名字啊
41031222,410310000222,41031,2,8,2,22,0,0.18,0,0,-1,-1,觉醒至紫色+2 攻击+20%,坑爹的名字啊
41031225,410310000225,41031,2,9,2,25,0,0.2,0,0,-1,-1,觉醒至橙色 攻击+22%,坑爹的名字啊
41031228,410310000228,41031,2,10,2,28,0,0.22,0,0,-1,-1,觉醒至橙色+1 攻击+24%,坑爹的名字啊
41031231,410310000231,41031,2,11,2,31,0,0.24,0,0,-1,-1,觉醒至橙色+2 攻击+26%,坑爹的名字啊
41031234,410310000234,41031,2,12,2,34,0,0.26,0,0,-1,-1,觉醒至橙色+3 攻击+28%,坑爹的名字啊
41031237,410310000237,41031,2,13,2,37,0,0.28,0,0,-1,-1,觉醒至红色 攻击+30%,坑爹的名字啊
41031241,410310000241,41031,2,14,2,41,0,0.3,0,0,-1,-1,-1,坑爹的名字啊
41031301,410310000301,41031,3,1,3,1,0,0,0.05,0.04,-1,-1,觉醒至绿色 防御+6%,坑爹的名字啊
41031304,410310000304,41031,3,2,3,4,0,0,0.06,0.06,-1,-1,觉醒至绿色+1 防御+8%,坑爹的名字啊
41031307,410310000307,41031,3,3,3,7,0,0,0.08,0.08,-1,-1,觉醒至蓝色 防御+10%,坑爹的名字啊
41031310,410310000310,41031,3,4,3,10,0,0,0.1,0.1,-1,-1,觉醒至蓝色+1 防御+12%,坑爹的名字啊
41031313,410310000313,41031,3,5,3,13,0,0,0.12,0.12,-1,-1,觉醒至蓝色+2 防御+14%,坑爹的名字啊
41031316,410310000316,41031,3,6,3,16,0,0,0.14,0.14,-1,-1,觉醒至紫色 防御+16%,坑爹的名字啊
41031319,410310000319,41031,3,7,3,19,0,0,0.16,0.16,-1,-1,觉醒至紫色+1 防御+18%,坑爹的名字啊
41031322,410310000322,41031,3,8,3,22,0,0,0.18,0.18,-1,-1,觉醒至紫色+2 防御+20%,坑爹的名字啊
41031325,410310000325,41031,3,9,3,25,0,0,0.2,0.2,-1,-1,觉醒至橙色 防御+22%,坑爹的名字啊
41031328,410310000328,41031,3,10,3,28,0,0,0.22,0.22,-1,-1,觉醒至橙色+1 防御+24%,坑爹的名字啊
41031331,410310000331,41031,3,11,3,31,0,0,0.24,0.24,-1,-1,觉醒至橙色+2 防御+26%,坑爹的名字啊
41031334,410310000334,41031,3,12,3,34,0,0,0.26,0.26,-1,-1,觉醒至橙色+3 防御+28%,坑爹的名字啊
41031337,410310000337,41031,3,13,3,37,0,0,0.28,0.28,-1,-1,觉醒至红色 防御+30%,坑爹的名字啊
41031341,410310000341,41031,3,14,3,41,0,0,0.3,0.3,-1,-1,-1,坑爹的名字啊
41031401,410314000001,41031,4,1,-1,1,0.1,0,0,0,-1,气血+10%,气血+10%,骐骥驰骋
41031501,410315000001,41031,5,1,-1,1,0,0.1,0,0,-1,攻击+10%,攻击+10%,了然于胸
41031599,410315999999,41031,6,1,-1,-1,0,0.0001,0,0,-1,激活天命，缘分等级+1,激活天命，缘分等级+1,挥戈退日
41032101,410324101601,41032,1,1,41016,1,0.05,0,0,0,-1,"获得杨志,气血+5%",觉醒至绿色 气血+6%,志同道合
41032104,410324101604,41032,1,2,41016,4,0.06,0,0,0,-1,"获得杨志,气血+6%",觉醒至绿色+1 气血+8%,志同道合
41032107,410324101607,41032,1,3,41016,7,0.08,0,0,0,-1,"获得杨志,气血+8%",觉醒至蓝色 气血+10%,志同道合
41032110,410324101610,41032,1,4,41016,10,0.1,0,0,0,-1,"获得杨志,气血+10%",觉醒至蓝色+1 气血+12%,志同道合
41032113,410324101613,41032,1,5,41016,13,0.12,0,0,0,-1,"获得杨志,气血+12%",觉醒至蓝色+2 气血+14%,志同道合
41032116,410324101616,41032,1,6,41016,16,0.14,0,0,0,-1,"获得杨志,气血+14%",觉醒至紫色 气血+16%,志同道合
41032119,410324101619,41032,1,7,41016,19,0.16,0,0,0,-1,"获得杨志,气血+16%",觉醒至紫色+1 气血+18%,志同道合
41032122,410324101622,41032,1,8,41016,22,0.18,0,0,0,-1,"获得杨志,气血+18%",觉醒至紫色+2 气血+20%,志同道合
41032125,410324101625,41032,1,9,41016,25,0.2,0,0,0,-1,"获得杨志,气血+20%",觉醒至橙色 气血+22%,志同道合
41032128,410324101628,41032,1,10,41016,28,0.22,0,0,0,-1,"获得杨志,气血+22%",觉醒至橙色+1 气血+24%,志同道合
41032131,410324101631,41032,1,11,41016,31,0.24,0,0,0,-1,"获得杨志,气血+24%",觉醒至橙色+2 气血+26%,志同道合
41032134,410324101634,41032,1,12,41016,34,0.26,0,0,0,-1,"获得杨志,气血+26%",觉醒至橙色+3 气血+28%,志同道合
41032137,410324101637,41032,1,13,41016,37,0.28,0,0,0,-1,"获得杨志,气血+28%",觉醒至红色 气血+30%,志同道合
41032141,410324101641,41032,1,14,41016,41,0.3,0,0,0,-1,"获得杨志,气血+30%",-1,志同道合
41032201,410324101001,41032,2,1,41010,1,0,0.05,0,0,-1,"获得阮小二,攻击+5%",觉醒至绿色 攻击+6%,同生共死
41032204,410324101004,41032,2,2,41010,4,0,0.06,0,0,-1,"获得阮小二,攻击+6%",觉醒至绿色+1 攻击+8%,同生共死
41032207,410324101007,41032,2,3,41010,7,0,0.08,0,0,-1,"获得阮小二,攻击+8%",觉醒至蓝色 攻击+10%,同生共死
41032210,410324101010,41032,2,4,41010,10,0,0.1,0,0,-1,"获得阮小二,攻击+10%",觉醒至蓝色+1 攻击+12%,同生共死
41032213,410324101013,41032,2,5,41010,13,0,0.12,0,0,-1,"获得阮小二,攻击+12%",觉醒至蓝色+2 攻击+14%,同生共死
41032216,410324101016,41032,2,6,41010,16,0,0.14,0,0,-1,"获得阮小二,攻击+14%",觉醒至紫色 攻击+16%,同生共死
41032219,410324101019,41032,2,7,41010,19,0,0.16,0,0,-1,"获得阮小二,攻击+16%",觉醒至紫色+1 攻击+18%,同生共死
41032222,410324101022,41032,2,8,41010,22,0,0.18,0,0,-1,"获得阮小二,攻击+18%",觉醒至紫色+2 攻击+20%,同生共死
41032225,410324101025,41032,2,9,41010,25,0,0.2,0,0,-1,"获得阮小二,攻击+20%",觉醒至橙色 攻击+22%,同生共死
41032228,410324101028,41032,2,10,41010,28,0,0.22,0,0,-1,"获得阮小二,攻击+22%",觉醒至橙色+1 攻击+24%,同生共死
41032231,410324101031,41032,2,11,41010,31,0,0.24,0,0,-1,"获得阮小二,攻击+24%",觉醒至橙色+2 攻击+26%,同生共死
41032234,410324101034,41032,2,12,41010,34,0,0.26,0,0,-1,"获得阮小二,攻击+26%",觉醒至橙色+3 攻击+28%,同生共死
41032237,410324101037,41032,2,13,41010,37,0,0.28,0,0,-1,"获得阮小二,攻击+28%",觉醒至红色 攻击+30%,同生共死
41032241,410324101041,41032,2,14,41010,41,0,0.3,0,0,-1,"获得阮小二,攻击+30%",-1,同生共死
41032301,410324100101,41032,3,1,41001,1,0,0,0.05,0.04,-1,"获得鲁智深,防御+5%",觉醒至绿色 防御+6%,共征叛贼
41032304,410324100104,41032,3,2,41001,4,0,0,0.06,0.06,-1,"获得鲁智深,防御+6%",觉醒至绿色+1 防御+8%,共征叛贼
41032307,410324100107,41032,3,3,41001,7,0,0,0.08,0.08,-1,"获得鲁智深,防御+8%",觉醒至蓝色 防御+10%,共征叛贼
41032310,410324100110,41032,3,4,41001,10,0,0,0.1,0.1,-1,"获得鲁智深,防御+10%",觉醒至蓝色+1 防御+12%,共征叛贼
41032313,410324100113,41032,3,5,41001,13,0,0,0.12,0.12,-1,"获得鲁智深,防御+12%",觉醒至蓝色+2 防御+14%,共征叛贼
41032316,410324100116,41032,3,6,41001,16,0,0,0.14,0.14,-1,"获得鲁智深,防御+14%",觉醒至紫色 防御+16%,共征叛贼
41032319,410324100119,41032,3,7,41001,19,0,0,0.16,0.16,-1,"获得鲁智深,防御+16%",觉醒至紫色+1 防御+18%,共征叛贼
41032322,410324100122,41032,3,8,41001,22,0,0,0.18,0.18,-1,"获得鲁智深,防御+18%",觉醒至紫色+2 防御+20%,共征叛贼
41032325,410324100125,41032,3,9,41001,25,0,0,0.2,0.2,-1,"获得鲁智深,防御+20%",觉醒至橙色 防御+22%,共征叛贼
41032328,410324100128,41032,3,10,41001,28,0,0,0.22,0.22,-1,"获得鲁智深,防御+22%",觉醒至橙色+1 防御+24%,共征叛贼
41032331,410324100131,41032,3,11,41001,31,0,0,0.24,0.24,-1,"获得鲁智深,防御+24%",觉醒至橙色+2 防御+26%,共征叛贼
41032334,410324100134,41032,3,12,41001,34,0,0,0.26,0.26,-1,"获得鲁智深,防御+26%",觉醒至橙色+3 防御+28%,共征叛贼
41032337,410324100137,41032,3,13,41001,37,0,0,0.28,0.28,-1,"获得鲁智深,防御+28%",觉醒至红色 防御+30%,共征叛贼
41032341,410324100141,41032,3,14,41001,41,0,0,0.3,0.3,-1,"获得鲁智深,防御+30%",-1,共征叛贼
41032401,410324000001,41032,4,1,-1,1,0.1,0,0,0,-1,气血+10%,气血+10%,骐骥驰骋
41032501,410325000001,41032,5,1,-1,1,0,0.1,0,0,-1,攻击+10%,攻击+10%,了然于胸
41032599,410325999999,41032,6,1,-1,-1,0,0.0001,0,0,-1,激活天命，缘分等级+1,激活天命，缘分等级+1,挥戈退日
41033101,410334101101,41033,1,1,41011,1,0.05,0,0,0,-1,"获得石秀,气血+5%",觉醒至绿色 气血+6%,不分伯仲
41033104,410334101104,41033,1,2,41011,4,0.06,0,0,0,-1,"获得石秀,气血+6%",觉醒至绿色+1 气血+8%,不分伯仲
41033107,410334101107,41033,1,3,41011,7,0.08,0,0,0,-1,"获得石秀,气血+8%",觉醒至蓝色 气血+10%,不分伯仲
41033110,410334101110,41033,1,4,41011,10,0.1,0,0,0,-1,"获得石秀,气血+10%",觉醒至蓝色+1 气血+12%,不分伯仲
41033113,410334101113,41033,1,5,41011,13,0.12,0,0,0,-1,"获得石秀,气血+12%",觉醒至蓝色+2 气血+14%,不分伯仲
41033116,410334101116,41033,1,6,41011,16,0.14,0,0,0,-1,"获得石秀,气血+14%",觉醒至紫色 气血+16%,不分伯仲
41033119,410334101119,41033,1,7,41011,19,0.16,0,0,0,-1,"获得石秀,气血+16%",觉醒至紫色+1 气血+18%,不分伯仲
41033122,410334101122,41033,1,8,41011,22,0.18,0,0,0,-1,"获得石秀,气血+18%",觉醒至紫色+2 气血+20%,不分伯仲
41033125,410334101125,41033,1,9,41011,25,0.2,0,0,0,-1,"获得石秀,气血+20%",觉醒至橙色 气血+22%,不分伯仲
41033128,410334101128,41033,1,10,41011,28,0.22,0,0,0,-1,"获得石秀,气血+22%",觉醒至橙色+1 气血+24%,不分伯仲
41033131,410334101131,41033,1,11,41011,31,0.24,0,0,0,-1,"获得石秀,气血+24%",觉醒至橙色+2 气血+26%,不分伯仲
41033134,410334101134,41033,1,12,41011,34,0.26,0,0,0,-1,"获得石秀,气血+26%",觉醒至橙色+3 气血+28%,不分伯仲
41033137,410334101137,41033,1,13,41011,37,0.28,0,0,0,-1,"获得石秀,气血+28%",觉醒至红色 气血+30%,不分伯仲
41033141,410334101141,41033,1,14,41011,41,0.3,0,0,0,-1,"获得石秀,气血+30%",-1,不分伯仲
41033201,410334104001,41033,2,1,41040,1,0,0.05,0,0,-1,"获得沸血卢俊义,攻击+5%",觉醒至绿色 攻击+6%,敬仰万分
41033204,410334104004,41033,2,2,41040,4,0,0.06,0,0,-1,"获得沸血卢俊义,攻击+6%",觉醒至绿色+1 攻击+8%,敬仰万分
41033207,410334104007,41033,2,3,41040,7,0,0.08,0,0,-1,"获得沸血卢俊义,攻击+8%",觉醒至蓝色 攻击+10%,敬仰万分
41033210,410334104010,41033,2,4,41040,10,0,0.1,0,0,-1,"获得沸血卢俊义,攻击+10%",觉醒至蓝色+1 攻击+12%,敬仰万分
41033213,410334104013,41033,2,5,41040,13,0,0.12,0,0,-1,"获得沸血卢俊义,攻击+12%",觉醒至蓝色+2 攻击+14%,敬仰万分
41033216,410334104016,41033,2,6,41040,16,0,0.14,0,0,-1,"获得沸血卢俊义,攻击+14%",觉醒至紫色 攻击+16%,敬仰万分
41033219,410334104019,41033,2,7,41040,19,0,0.16,0,0,-1,"获得沸血卢俊义,攻击+16%",觉醒至紫色+1 攻击+18%,敬仰万分
41033222,410334104022,41033,2,8,41040,22,0,0.18,0,0,-1,"获得沸血卢俊义,攻击+18%",觉醒至紫色+2 攻击+20%,敬仰万分
41033225,410334104025,41033,2,9,41040,25,0,0.2,0,0,-1,"获得沸血卢俊义,攻击+20%",觉醒至橙色 攻击+22%,敬仰万分
41033228,410334104028,41033,2,10,41040,28,0,0.22,0,0,-1,"获得沸血卢俊义,攻击+22%",觉醒至橙色+1 攻击+24%,敬仰万分
41033231,410334104031,41033,2,11,41040,31,0,0.24,0,0,-1,"获得沸血卢俊义,攻击+24%",觉醒至橙色+2 攻击+26%,敬仰万分
41033234,410334104034,41033,2,12,41040,34,0,0.26,0,0,-1,"获得沸血卢俊义,攻击+26%",觉醒至橙色+3 攻击+28%,敬仰万分
41033237,410334104037,41033,2,13,41040,37,0,0.28,0,0,-1,"获得沸血卢俊义,攻击+28%",觉醒至红色 攻击+30%,敬仰万分
41033241,410334104041,41033,2,14,41040,41,0,0.3,0,0,-1,"获得沸血卢俊义,攻击+30%",-1,敬仰万分
41033301,410334101501,41033,3,1,41015,1,0,0,0.05,0.04,-1,"获得柴进,防御+5%",觉醒至绿色 防御+6%,志同道合
41033304,410334101504,41033,3,2,41015,4,0,0,0.06,0.06,-1,"获得柴进,防御+6%",觉醒至绿色+1 防御+8%,志同道合
41033307,410334101507,41033,3,3,41015,7,0,0,0.08,0.08,-1,"获得柴进,防御+8%",觉醒至蓝色 防御+10%,志同道合
41033310,410334101510,41033,3,4,41015,10,0,0,0.1,0.1,-1,"获得柴进,防御+10%",觉醒至蓝色+1 防御+12%,志同道合
41033313,410334101513,41033,3,5,41015,13,0,0,0.12,0.12,-1,"获得柴进,防御+12%",觉醒至蓝色+2 防御+14%,志同道合
41033316,410334101516,41033,3,6,41015,16,0,0,0.14,0.14,-1,"获得柴进,防御+14%",觉醒至紫色 防御+16%,志同道合
41033319,410334101519,41033,3,7,41015,19,0,0,0.16,0.16,-1,"获得柴进,防御+16%",觉醒至紫色+1 防御+18%,志同道合
41033322,410334101522,41033,3,8,41015,22,0,0,0.18,0.18,-1,"获得柴进,防御+18%",觉醒至紫色+2 防御+20%,志同道合
41033325,410334101525,41033,3,9,41015,25,0,0,0.2,0.2,-1,"获得柴进,防御+20%",觉醒至橙色 防御+22%,志同道合
41033328,410334101528,41033,3,10,41015,28,0,0,0.22,0.22,-1,"获得柴进,防御+22%",觉醒至橙色+1 防御+24%,志同道合
41033331,410334101531,41033,3,11,41015,31,0,0,0.24,0.24,-1,"获得柴进,防御+24%",觉醒至橙色+2 防御+26%,志同道合
41033334,410334101534,41033,3,12,41015,34,0,0,0.26,0.26,-1,"获得柴进,防御+26%",觉醒至橙色+3 防御+28%,志同道合
41033337,410334101537,41033,3,13,41015,37,0,0,0.28,0.28,-1,"获得柴进,防御+28%",觉醒至红色 防御+30%,志同道合
41033341,410334101541,41033,3,14,41015,41,0,0,0.3,0.3,-1,"获得柴进,防御+30%",-1,志同道合
41033401,410334000001,41033,4,1,-1,1,0.1,0,0,0,-1,气血+10%,气血+10%,骐骥驰骋
41033501,410335000001,41033,5,1,-1,1,0,0.1,0,0,-1,攻击+10%,攻击+10%,了然于胸
41033599,410335999999,41033,6,1,-1,-1,0,0.0001,0,0,-1,激活天命，缘分等级+1,激活天命，缘分等级+1,挥戈退日
41034101,410344102901,41034,1,1,41029,1,0.05,0,0,0,-1,"获得穆弘,气血+5%",觉醒至绿色 气血+6%,志同道合
41034104,410344102904,41034,1,2,41029,4,0.06,0,0,0,-1,"获得穆弘,气血+6%",觉醒至绿色+1 气血+8%,志同道合
41034107,410344102907,41034,1,3,41029,7,0.08,0,0,0,-1,"获得穆弘,气血+8%",觉醒至蓝色 气血+10%,志同道合
41034110,410344102910,41034,1,4,41029,10,0.1,0,0,0,-1,"获得穆弘,气血+10%",觉醒至蓝色+1 气血+12%,志同道合
41034113,410344102913,41034,1,5,41029,13,0.12,0,0,0,-1,"获得穆弘,气血+12%",觉醒至蓝色+2 气血+14%,志同道合
41034116,410344102916,41034,1,6,41029,16,0.14,0,0,0,-1,"获得穆弘,气血+14%",觉醒至紫色 气血+16%,志同道合
41034119,410344102919,41034,1,7,41029,19,0.16,0,0,0,-1,"获得穆弘,气血+16%",觉醒至紫色+1 气血+18%,志同道合
41034122,410344102922,41034,1,8,41029,22,0.18,0,0,0,-1,"获得穆弘,气血+18%",觉醒至紫色+2 气血+20%,志同道合
41034125,410344102925,41034,1,9,41029,25,0.2,0,0,0,-1,"获得穆弘,气血+20%",觉醒至橙色 气血+22%,志同道合
41034128,410344102928,41034,1,10,41029,28,0.22,0,0,0,-1,"获得穆弘,气血+22%",觉醒至橙色+1 气血+24%,志同道合
41034131,410344102931,41034,1,11,41029,31,0.24,0,0,0,-1,"获得穆弘,气血+24%",觉醒至橙色+2 气血+26%,志同道合
